Filename,TP-shape,TP-type,TP-color,Noise,Resolution,SourceLink
651,686.jpg,1,2,1,0,0.0,http://www.hareqnews.com/contents/useruppic/04c9356aa56ed2.JPG
652,687.jpg,1,2,1234,1,0.0,https://www.alyaum.com/uploads/imported_images/media/article/AY1MAN12C-3_BtICicH.jpg
653,688.jpg,1,1,1,0,1.0,http://www.evidence.org.kw/photos/Kuwait-invasion-road-sign-3386.jpg
654,689.jpg,1,2,1,1,1.0,https://watan24.net/modules/blogs/img/10266188016043_b7092283bc_z.jpg
655,690.jpg,1,2,1,1,1.0,http://www.benimellal-online.com/wp-content/uploads//autoroote_949713144.jpg
656,691.jpg,1,2,1,1,1.0,https://static.lematin.ma/files/lematin/images/articles/2015/02/Autoroutes-.jpg
657,692.jpg,1,2,2,1,1.0,https://www.thenational.ae/image/policy:1.389299:1499552192/image/jpeg.jpg?f=16x9&w=1200&$p$f$w=dfa40e8
658,693.jpg,1,2,1,1,1.0,https://www.rue20.com/wp-content/uploads/2017/07/IMG_9454.jpg
659,694.jpg,1,2,1,1,0.0,http://www.thomala.com/upp/upfiles/OyA52990.jpg
660,695.jpg,1,2,1,1,1.0,http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/AutorouteA4Tunisie.JPG/240px-AutorouteA4Tunisie.JPG
661,696.jpg,1,2,12,1,1.0,http://1.bp.blogspot.com/-_lO_z1-u7B4/Td-ZmeTFkuI/AAAAAAAAFqA/gOyi_8mpN2M/s1600/DSC_0323.JPG
662,697.jpg,1,2,1,1,1.0,https://www.al-sharq.com/uploads/images/article_cover/post-212153-122048_0.jpg
663,698.jpg,1,2,1,1,1.0,https://www.albawaba.com/sites/default/files/imagecache/article_headline_node_big//sites/default/files/im/test/kuwaitabdali.jpg
664,699.jpg,1,1,1,0,1.0,http://ekhbaryamubsher.com/wp-content/uploads/2015/01/ImageProxy-13.jpg
665,700.jpg,1,2,3,1,1.0,http://www.evidence.org.kw/photos/Kuwait-invasion-road-sign-mines-4062.jpg
666,701.jpg,1,2,2,1,0.0,http://admin.sahehkhabarak.com/uploads/3cc080d7-50c1-4564-bf43-df02f48737ea.jpg
667,702.jpg,1,2,12,1,,not found
668,703.jpg,1,2,1,1,,not found
669,704.jpg,1,1,3,1,1.0,http://chaabpress.com/imagesnews/1527806454.JPG
670,705.jpg,1,1,1,0,1.0,https://www.almowaten.net/files/images/22822030.jpg
671,706.jpg,1,1,1,1,1.0,https://img.youm7.com/ArticleImgs/2017/3/3/155442-%D8%B9%D9%84%D8%A7%D9%85%D8%A7%D8%AA-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D8%B1%D8%B9.jpg
672,707.jpg,1,1,2,1,1.0,https://i1.wp.com/jeleeb.com/wp-content/uploads/2013/12/%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B3%D9%84%D9%8A%D9%85%D8%A9.jpg?resize=513%2C340
673,708.jpg,1,2,13,1,1.0,http://www.presstetouan.com/imagesnews/1516454541.JPG
674,709.jpg,1,2,3,1,0.0,http://www.sada-tabuk.com/contents/newsm/8269.jpg
675,710.jpg,1,1,13,1,1.0,https://image1.masterfile.com/getImage/NjEwLTAzODEwODkwZW4uMDAwMDAwMDA=AB-MW7/610-03810890en_Masterfile.jpg
676,711.jpg,1,2,7,1,1.0,https://www.alittihad.ae/assets/images/Emirates/2017/11/19/320x240/57a.jpg
677,712.jpg,1,2,1,1,1.0,http://www.arabtravelersforum.com/imgDir/55/675f1090401672dc140c97968b045876Picture_3083.jpg
678,713.jpg,1,1,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Sign_to_Hyderabad.jpg/1200px-Sign_to_Hyderabad.jpg
679,715.jpg,1,2,1,1,1.0,https://content.mosaiquefm.net/uploads/content/thumbnails/1514733057_article.jpg
680,716.jpg,1,2,1,1,1.0,https://static2.annahar.com/storage/attachments/606/P01-07-N26297_927168_highres.jpg
681,717.jpg,3,2,3,0,1.0,http://media.gettyimages.com/photos/traveling-in-morocco-composition-of-road-signs-picture-id523749513?s=170667a&w=1007
682,718.jpg,2,1,2,1,1.0,https://images.gulfnews.com/polopoly-images/2013/8/21/1.1222854_3602928688.jpg
683,719.jpg,1,2,1,1,1.0,http://union-egy.com/wp-content/uploads/2015/11/852.jpg
684,720.jpg,1,1,4,0,0.0,https://www.hasanews.com/wp-content/uploads/2017/02/WhatsApp-Image-2017-02-20-at-9.36.29-AM.jpeg
685,721.jpg,1,1,3,1,,not found
686,722.jpg,1,2,1,1,1.0,https://c1.staticflickr.com/2/1576/25280712804_d9b20ae068_b.jpg
687,723.jpg,1,1,36,0,1.0,http://l7.alamy.com/zooms/52133a564bdf4bd99306682317fa65bf/road-signs-in-marrakech-morocco-to-cour-dappel-and-the-police-e3p5b8.jpg
688,724.jpg,1,2,1,1,0.0,https://www.algerie1.com/uploads/2011/12/autoroute-Est_ouest_bouzegza_30-300x213.jpg
689,725.jpg,1,1,3,0,1.0,http://gb.fotolibra.com/images/previews/910654-road-sign-in-zagora-morocco.jpeg
690,726.jpg,1,1,12,1,1.0,http://arabroads.org/wp-content/uploads/2017/10/22406504_881848798658715_8355568567615251256_n-232x300.jpg
691,727.jpg,2,2,1,1,,not found
692,728.jpg,1,2,1,1,1.0,http://www.aleqt.com/sites/default/files/styles/scale_660/public/a/415536_114511.jpg?itok=tRFTCoIA
693,729.jpg,1,2,12,1,1.0,https://www.algerie-focus.com/wp-content/uploads/2017/03/b%C3%A9jaia-route.jpg
694,730.jpg,1,2,1,1,0.0,http://www.shafaaq.com/resources/files/ARABIC/economy/araer.jpg
695,731.jpg,1,2,1,1,,not found
696,732.jpg,1,2,1,0,1.0,https://lh6.googleusercontent.com/-8Yi9pKYols0/TkelsjksDXI/AAAAAAAADn4/EVfZCn6V-Q8/s640/IMG_1351.JPG
697,733.jpg,1,1,1,1,0.0,https://therivernileegypt.files.wordpress.com/2014/05/images.jpeg?w=474
698,735.jpg,1,2,2,1,1.0,https://ayyamsyria.net/wp-content/uploads/2015/08/today-gallery-alebo-27122014.jpg
699,736.jpg,1,2,1,1,1.0,http://watan24.net/modules/blogs/img/12648268996-620x330.jpg
700,737.jpg,1,2,1,0,1.0,https://lh6.googleusercontent.com/-ehysu7SkCSg/ToYbRwCMwEI/AAAAAAAADxo/vczLRejEYvU/s640/IMG_1757.JPG
701,738.jpg,1,2,1,0,1.0,http://ekhbaryamubsher.com/wp-content/uploads/2015/01/ImageProxy-3.jpg
702,739.jpg,1,1,1,1,0.0,http://www.alriyadh.com/media/article/2015/10/19/img/703733195012.jpg
703,740.jpg,1,1,2,1,1.0,https://i2.wp.com/www.thewaytoknowmore.com/wp-content/uploads/2016/03/Directions.jpg
704,741.jpg,1,2,1,1,1.0,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Distance_sign_to_El_Quseir.JPG/180px-Distance_sign_to_El_Quseir.JPG
705,742.jpg,1,2,1,0,0.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9FYqFZFIZ-4XU9uIMKYLqnPCgug1rGKyDvoWuNWEX1jPGhoFw
706,743.jpg,1,2,1,1,1.0,http://autonews-dz.com/wp-content/uploads/2017/10/autoroute-algerie-630x330.jpg
707,744.jpg,1,2,4,1,1.0,http://www.aleqt.com/sites/default/files/a/255666_47639.jpg
708,745.jpg,1,2,1,1,1.0,http://www.al-jazirah.com/2003/20031028/th.jpg
709,746.jpg,1,1,1,1,1.0,https://media-cdn.tripadvisor.com/media/photo-s/0b/ef/e9/e2/un-centre-commercial.jpg
710,747.jpg,1,2,4,1,0.0,https://www.alyaum.com/uploads/imported_images/media/article/58158.jpg
711,748.jpg,1,2,1,0,1.0,https://www.elmwatin.com/upload/photo/gallery/3/1/823.jpg
712,749.jpg,1,2,1,1,1.0,https://i2.wp.com/www.jetsetandforget.com/wp-content/uploads/2017/06/Morocco-Road-Sign-1024x683.jpg?resize=1024%2C683
713,750.jpg,1,1,2,1,1.0,https://photos3.fotosearch.com/bthumb/AGE/AGE063/directional-road-signs-in-english-and-stock-photography__x6f-1164301.jpg
714,751.jpg,2,2,3,1,1.0,https://i.pinimg.com/originals/59/a4/da/59a4da28718fe12bcf11089d8276c27d.jpg
715,752.jpg,1,2,1,1,1.0,http://oujda-angad.com/wp-content/uploads/2016/04/Autoroute_F%C3%A8sOujda.jpg
716,753.jpg,1,2,1,1,1.0,http://www.marrocos.com/imagens/auto-estrada-marrocos.jpg
717,754.jpg,1,1,1,1,,not found
718,755.jpg,1,2,1,1,1.0,https://cdn.sabq.org/uploads/media-cache/resize_800_relative_water_mark/uploads/material-file/57c99393102f1f1f208b4596/57c9936c5b5bd.jpg
719,756.jpg,1,1,3,1,1.0,https://www.emaratalyoum.com/polopoly_fs/1.859208.1462414939!/image/image.jpg
720,757.jpg,1,1,12,1,1.0,http://www.almadaen.com.sa/wp-content/uploads/2017/11/%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%B1.jpeg
721,758.jpg,1,2,1,1,0.0,https://i.pinimg.com/originals/6b/36/78/6b367812fcd77048b6e8c895edda131e.jpg
722,759.jpg,1,1,12,1,1.0,http://a4.pbase.com/o4/93/329493/1/56176029.KuwaitFeb06281.JPG
723,760.jpg,1,2,1,1,0.0,https://s-media-cache-ak0.pinimg.com/564x/d4/0d/da/d40ddab7ddd8c5c0eb8d8d97db995cbd.jpg
724,761.jpg,1,2,1,1,1.0,https://static.yabiladi.com/files/articles/b7c144514a1762af83fa151e863b219d_thumb_565.jpg
725,762.jpg,1,2,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/L%27entr%C3%A9e_de_la_2e_Rocade_Sud_d%27Alger_entre_douera_et_souidania.JPG/1024px-L%27entr%C3%A9e_de_la_2e_Rocade_Sud_d%27Alger_entre_douera_et_souidania.JPG
726,763.jpg,1,2,123,1,0.0,https://pbs.twimg.com/media/DlCY8flU4AA1eej.jpg
727,764.jpg,1,1,1,1,1.0,http://2.bp.blogspot.com/-n2BSp3tlekE/VUTJOtGUaeI/AAAAAAAAvHo/oXs8VmTG5P0/s1600/feliol8.jpg
728,765.jpg,4,2,3,1,,not found
729,766.jpg,1,2,2,1,0.0,http://www.alriyadh.com/media/thumb/80/fb/1000_ec130bf017.jpg
730,767.jpg,1,1,2,0,0.0,https://www.almowaten.net/files/images/1300693.jpg
731,768.jpg,1,1,1,1,1.0,https://texpatfaith.files.wordpress.com/2012/10/dubai-sheikh-zayed-road-street-sign-520x246.jpg
732,769.jpg,1,2,7,1,,not found
733,770.jpg,1,1,7,1,1.0,http://2.bp.blogspot.com/_MrhDVpQZt6E/SYvUuzq1PlI/AAAAAAAAAq8/ZhnW6_0bAhE/s320/road+closed.jpg
734,771.jpg,1,2,1,1,1.0,https://img.medi1tv.com/AUTOROUTE_MEKNES_210218.jpg
735,772.jpg,1,1,12,1,1.0,https://www.okaz.com.sa/uploads/images/2017/05/19/353097.JPG
736,773.jpg,1,2,1,1,,not found
737,774.jpg,1,1,3,1,1.0,http://whatson.ae/dubai/wp-content/uploads/2016/09/sufouh-street-inset.jpg
738,775.jpg,1,2,3,1,1.0,https://heine-reisen.de/fileadmin/_processed_/a/3/csm_Fotolia_57015109_S_c5d18e045e.jpg
739,776.jpg,1,2,1,1,1.0,http://www.ahram.org.eg/Media/News/2017/10/22/2017-636443089725500931-550.jpg
740,777.jpg,1,2,12,1,0.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNNGvYJxVlCdjX2i9jjRBl2n8FjgWg4_6YCcXf_rWHSRb-vduU
741,778.jpg,2,2,3,1,1.0,http://www.driouchcity.net/photo/art/grande/6162231-9207089.jpg?v=1387772505
742,779.jpg,1,2,1,1,,not found
743,781.jpg,1,2,1,1,0.0,http://www.mekshat.com/pix/upload05/images244/mk94032_memo0073.jpg
744,782.jpg,1,2,12,1,1.0,https://mapio.net/images-p/88630816.jpg
745,783.jpg,3,2,3,1,1.0,http://www.guercifusfp.com/wp-content/uploads/2016/07/autoroute-ainzora-590x309.jpg
746,785.jpg,1,2,1,1,,not found
747,786.jpg,1,1,3,1,1.0,https://ak5.picdn.net/shutterstock/videos/5551985/thumb/1.jpg
748,787.jpg,1,2,1,1,,not found
749,788.jpg,1,1,15,1,1.0,http://mideastposts.com/wp-content/uploads/2012/05/Morocco_Meknes_Signs2-e1337499604838.jpg
750,790.jpg,1,2,12,1,0.0,https://www.rue20.com/wp-content/uploads/2015/12/%D8%AA%D8%AA%D8%AA.jpg
751,791.jpg,1,2,13,1,1.0,https://www.bladna.nl/IMG/arton13382.jpg
752,792.jpg,1,2,3,0,,not found
753,793.jpg,1,2,12,1,1.0,https://korkortonline.se/images/teoritest/stor-6612.jpg
754,794.jpg,1,1,3,1,1.0,https://www.alittihad.ae/assets/images/Emirates/2012/04/21/320x240/7a-na-59216.jpg
755,795.jpg,1,2,1,1,1.0,https://www.travelzad.com/photo/files/263291.jpg
756,796.jpg,2,2,2,1,1.0,http://www.lematindz.net/thumb/600x350/r/files/2014/12/azazga_896532770.jpg
757,797.jpg,1,1,13,1,1.0,https://evg.ae/_layouts/EVG/GetImage.aspx?lib=News&img=1228
758,798.jpg,1,1,1,1,0.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhBLS5EOnt6ploCGjgpZiugLk4uSaIGvg6WF91r1yAA6Lc2TA_RQ
759,799.jpg,1,2,2,0,1.0,https://p.motionelements.com/stock-video/transportation/me7696125-4k-passing-casablanca-morocco-highway-road-sign-matte-a0216.jpg
760,800.jpg,1,2,1,1,,not found
761,801.jpg,1,1,1,1,1.0,https://2.bp.blogspot.com/-Ln1tQoHfe_g/WOwRtkcJqtI/AAAAAAAANt4/Sy7gBrFFpdgMp45avsa5XjAciu7YG71BQCLcB/s1600/DSCF8195.JPG
762,802.jpg,1,1,2,1,1.0,https://linguisticpulse.files.wordpress.com/2013/06/640px-directional_road_sign_of_the_dubai_gold_souk.jpg?w=512
763,803.jpg,1,2,1,1,1.0,http://drweber.de/drweber/casablanca/pic/cs173.jpg
764,804.jpg,2,1,1,1,1.0,http://img.soutalomma.com/Large/20170329064907497.jpg
765,805.jpg,1,2,1,1,1.0,http://www.technoarabia.com/images/projects/1-5.jpg
766,806.jpg,1,1,13,1,1.0,http://img.kb-cdn.com/imgviewer/NVpIM2ptOHhYRzVmUk5rM1NrNlFxYVV6enV4aGk2UFRJMmxPckdDUUVNYW1zampHQ3lmdEp4ZHAycFBBUXJ1ZE16VVdPd052TzRTd3dJQ1o5aU5rUFIwU25idEZaK2JpWlZUMGtNMi83aTRnUmtFWk5zbjRZNy90TmVDK1RkeXdjdWRxSDF5N1BsVzNsQVRqMXlUWlVQNWJhWERGdDNZemFCY3VZYlFMVU9KMjhBUGMyS1NSU3k2eFdMTnA1ZEk1ME5PUkM4RGxWb0tLLzlvZTNXUCs3bHEwVGZMblNmb3MrWmluZVozUXdDVT0=?square=0
767,807.jpg,1,1,16,1,1.0,https://kabrday.com/wp-content/uploads/2017/11/1-127.jpg
768,808.jpg,1,2,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/A7_motorway_in_Morocco.JPG/1200px-A7_motorway_in_Morocco.JPG
769,809.jpg,1,1,12,1,0.0,http://www.albiladdailyeng.com/wp-content/uploads/2017/11/20171121104559rainSaudi.jpg
770,810.jpg,1,1,2,1,,not found
771,811.jpg,1,2,1,1,1.0,https://media-cdn.tripadvisor.com/media/photo-s/05/49/cc/cb/atlas-sky-airport.jpg
772,812.jpg,1,2,13,1,0.0,https://saudiauto.com.sa/uploads/x143874777047.jpg.pagespeed.ic.cQcBxYbAv4.jpg
773,813.jpg,1,2,1,1,1.0,https://fcache1.pakwheels.com/original/4X/4/f/2/4f2b28b336d6abd116b3306feeaac6a901267053.JPG
774,814.jpg,1,2,7,1,1.0,http://www.evidence.org.kw/photos/Kuwait-invasion-road-sign-land-mines-0380.jpg
775,815.jpg,1,2,1,1,1.0,http://al-nada-school.ps/Trafic_Signs/Signs/b55.jpg
776,816.jpg,1,2,123,0,0.0,https://lh4.googleusercontent.com/-ibTO_O794c4/UmUO_0v_nqI/AAAAAAAD0Dk/40lDCHXrUoQ/w898-h600-no/192.JPG
777,817.jpg,1,1,1,1,1.0,http://www.korkep.sk/wp-content/uploads/2011/09/arab_kabylia-3lingual_sign_arab_berber_francia.jpg
778,818.jpg,1,2,4,1,1.0,http://i1.wp.com/www.sarahanews.net/wp-content/uploads/2017/07/54cf5ec14ed5b55b54968a35bea07c87.jpg?fit=850%2C489
779,819.jpg,1,2,12,1,1.0,not found
780,820.jpg,1,2,1,1,1.0,http://lh5.ggpht.com/_TmSi9U5t2Cs/StzLVraaWyI/AAAAAAAADLs/cQ-aM6EfDpM/s640/IMG_1748.JPG
781,821.jpg,1,2,1,1,1.0,https://cdn.liberte-algerie.com/images/article/thumbs/d-lautoroute-payante-en-2016-e346a.jpg
782,822.jpg,1,2,1,0,1.0,http://www.alwatan.com.sa/Images/newsimages/4750/12AW32J_0110-JED-27.jpg
783,823.jpg,1,2,1,1,1.0,http://www.almisnid.com/almisnid/m-admin/upload/R-1.jpeg
784,824.jpg,1,1,3,1,1.0,https://ak1.picdn.net/shutterstock/videos/23096101/thumb/1.jpg
785,825.jpg,1,1,3,1,1.0,http://static.gulfnews.com/polopoly_fs/1.1390794!/image/687345521.jpg_gen/derivatives/box_460346/687345521.jpg
786,826.jpg,1,2,1,1,1.0,http://www.mekshat.com/pix/upload03/images119/mk88603_rb2%20(small).jpg
787,827.jpg,1,1,14,1,1.0,http://unilexsigns.com/images/tiraffics.jpg
788,26.png,1,1,127,1,1.0,https://static.wixstatic.com/media/707db9_74c359ccd72a4eb7ad679dd6adc58b57~mv2.jpeg
789,101.png,1,1,1,1,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIY04G3_z0vUP5aURUrB0TqOoeMjr_hkakYiJLCqGbge2s3RCa
790,233.png,1,1,1,0,0.0,https://www.hasanews.com/wp-content/uploads/2015/09/%D9%A2%D9%A0%D9%A1%D9%A5%D9%A0%D9%A9%D9%A2%D9%A6_%D9%A1%D9%A1%D9%A5%D9%A6%D9%A5%D9%A1_resized.png
791,253.png,1,2,1,1,1.0,https://img.medi1tv.com/Autoroute_casablanca_061217.jpg
792,307.png,1,2,1,1,1.0,https://www.medias24.com/ar/images/photos_artices/big/MAROCRABAT.png
793,497.png,1,1,23,0,1.0,https://tv.echoroukonline.com/wp-content/uploads/fly-images/109123/algerie-tubisie-2-600x400-c.png
794,499.png,1,1,3,1,0.0,https://travellinginacampervan.files.wordpress.com/2015/10/vlcsnap-00066.png
795,519.png,1,2,1,1,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBxwxDqMVwcf0xV-98MUOwO6C9XBEGK0j-oy1eo81b6quJXJk4Hg
796,553.png,1,2,1,1,0.0,https://www.moroccoworldnews.com/wp-content/uploads/2015/07/Road-Signalization-e1483585322616.jpg
797,565.png,1,2,1,1,1.0,http://www.sintram.co.ma/wp-content/uploads/2013/07/dsc0534.png
798,570.png,2,1,2,1,1.0,https://d2v9y0dukr6mq2.cloudfront.net/video/thumbnail/JzEZSMg/shaikh-khalifa-bin-salman-highway-and-motorway-sign-in-manama-bahrain-tilt-_vmzmykr9g__F0000.png
799,598.png,1,1,13,1,1.0,https://www.theflightdeal.com/wp-content/uploads/2017/01/practical_travel_tips_dubai_1-550x276.png
800,714.png,1,1,1347,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Maroc_arabe_fran%C3%A7ais.png/220px-Maroc_arabe_fran%C3%A7ais.png
801,734.png,1,2,6,1,1.0,http://img.medi1tv.com/AutorouteRabatCasa-L.jpg
802,784.png,1,3,1,1,1.0,https://pbs.twimg.com/media/Czz7FhsXAAIjELG.png
803,789.png,1,1,123,1,,not found
804,828.jpg,1,2,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/EchangeurElAliaAutorouteA4Tunisia.JPG/240px-EchangeurElAliaAutorouteA4Tunisia.JPG
805,829.jpg,1,1,2,1,1.0,https://medias.smartnews-agency.com/media/icon/DSC03473.JPG
806,830.jpg,1,1,1,1,1.0,https://www.koura.org/wp-content/uploads/2017/03/17021922_1434207353278020_8986961473477005469_n.jpg
807,831.jpg,1,1,234,1,,not found
808,832.jpg,1,1,12367,1,0.0,http://www.alhayat.com/uploads/imported_images/62/96/847/2b78b0bc0fa141149b79822bb4ce7c45.jpg
809,833.jpg,1,1,12,1,1.0,https://www.ahlmasrnews.com/upload/photo/news/66/9/600x338o/659.jpg
810,834.jpg,1,2,1,1,1.0,http://www.arabcont.com/projects/Images/RoadDSC_1669.JPG
811,835.jpg,1,1,23,1,0.0,http://www.alriyadh.com/media/thumb/b9/16/1000_0eb0cc541e.jpg
812,836.jpg,1,2,1,1,1.0,https://ahdath.info/content/uploads/2018/02/Capture-49.jpg
813,837.jpg,1,2,1,1,1.0,https://i1.wp.com/kifache.com/content/uploads/2014/07/912781518.jpg?fit=1024%2C768
814,838.jpg,1,2,1,1,1.0,https://fastly.4sqi.net/img/general/200x200/41528141_U0GHSVlAlr6Fdem17HCZ2oliuZUwd_tyyUB7hkVSEAY.jpg
815,839.jpg,2,1,1,1,1.0,https://moroccoraki.files.wordpress.com/2012/07/100_5114.jpg
816,840.jpg,1,2,1,1,1.0,https://lh4.googleusercontent.com/-YvCUkgCnK5w/TnDVxchOp-I/AAAAAAAAAEM/_aJ2LlprE1c/s640/DSCN0062.JPG
817,841.jpg,1,1,1234,1,1.0,http://dubaimetro.eu/wp-content/uploads/2014/06/132.jpg
818,842.jpg,1,1,4,1,,not found
819,843.jpg,1,2,1,1,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO2dP46QwSOBZ7rX6oDEZseK1KSgWELPRg8tK2qySXdHGiE-cXGA
820,844.jpg,1,1,4,1,1.0,https://media.emirates247.com/images/2015/03/RTA-8.jpg
821,845.jpg,1,1,1237,1,,not found
822,846.jpg,1,1,2,1,1.0,http://rmbuzz.com/wp-content/uploads/2016/09/2014-algunarch_556999970.jpg
823,847.jpg,1,1,6,1,1.0,http://www.alwatan.com.sa/Images/newsimages/3894/14AW32J_2905-2.jpg
824,848.jpg,1,3,234,1,1.0,https://www.alghadpress.com/uploadImages/DocumentImages/Doc-P-123300-636436923141886432.jpg
825,849.jpg,1,2,1,1,1.0,https://cdn.liberte-algerie.com/images/article/thumbs/d-autoroute-est-ouest-des-troncons-de-la-mort-50a41.jpg
826,850.jpg,1,2,1,1,1.0,https://fr.al3omk.com/wp-content/uploads/2018/04/%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-504x318.jpg
827,851.jpg,1,2,1,1,1.0,http://i.le360.ma/ar/sites/default/files/styles/asset_image_full/public/assets/images/2015/09/autoroute.jpg
828,852.jpg,1,2,1,1,1.0,http://www.made-in-algeria.com/_medias_files/logo_item/25130_58549_p1000157.jpg
829,854.jpg,1,1,13,1,,not found
830,855.jpg,1,1,567,1,,not found
831,856.jpg,1,1,1,1,1.0,https://www.guide2dubai.com/Portals/0/Images/Living/Transportation/dubai-road-signs.jpg?ver=2015-09-09-120039-133
832,857.jpg,1,1,3,1,1.0,http://4.bp.blogspot.com/--1WuCGryirs/VNcbWOc5avI/AAAAAAAAAXA/G83wzTEJoXM/s1600/morocco2.jpeg%2B(2).jpeg
833,858.jpg,1,1,13,1,,not found
834,860.jpg,1,2,4,0,,not found
835,861.jpg,1,1,4,1,1.0,https://thumbs.dreamstime.com/t/le-panneau-routier-r%C3%A9duisent-la-vitesse-72137011.jpg
836,862.jpg,1,1,2,1,1.0,http://www.alwasatnews.com/data/2016/5095/images/loc-5-1.jpg
837,863.jpg,1,2,12,1,1.0,https://upload.wikimedia.org/wikipedia/commons/d/d5/P%C3%A9n%C3%A9trante_de_Bejaia.jpg
838,864.jpg,1,2,13,1,1.0,http://www.m5zn.com/newuploads/2017/03/14/jpg//17591492f10b760.jpg
839,865.jpg,1,2,1,1,1.0,https://static1.squarespace.com/static/58782c319f7456fc2930b199/t/59163e4315d5db3071a7b698/1494629956401/
840,866.jpg,1,2,1,1,1.0,https://casaoui.ma/wp-content/uploads/2017/06/news_1416099919.jpg
841,867.jpg,1,2,3,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Se%C3%B1al_de_tr%C3%A1fico_en_la_N1_indicando_las_distancias_a_El_Aaiun_y_Dajla_%28Sahara_Occidental%29.jpg/1024px-Se%C3%B1al_de_tr%C3%A1fico_en_la_N1_indicando_las_distancias_a_El_Aaiun_y_Dajla_%28Sahara_Occidental%29.jpg
842,868.jpg,1,2,12,1,1.0,https://mapio.net/images-p/84253785.jpg
843,869.jpg,1,2,12,1,1.0,https://i.ytimg.com/vi/1OXp-9mcBRA/hqdefault.jpg
844,870.jpg,1,2,13,0,1.0,https://lh5.googleusercontent.com/-0uWh2WTuGM0/ToYbWTspS7I/AAAAAAAADx8/7DQkjLv2Cyc/s640/IMG_1762.JPG
845,871.jpg,1,1,135,1,1.0,http://1.bp.blogspot.com/-jsyc-dnoymM/Uks94MzmUqI/AAAAAAAAJtU/HFs4zwgJ44M/s1600/morocco+signs.jpg
846,872.jpg,1,2,137,1,,not found
847,873.jpg,1,2,12,1,1.0,https://s3-eu-west-1.amazonaws.com/enabbaladi/arabic/wp-content/uploads/2017/01/Raqqa-Syria-Aleppo.jpg
848,874.jpg,1,1,4,1,0.0,https://www.assawsana.com/portal/image/imgid395964.jpg
849,875.jpg,1,1,1,1,,not found
850,876.jpg,1,1,1,1,,not found
851,877.jpg,1,2,123,1,1.0,https://scontent-sjc3-1.cdninstagram.com/vp/937512c31ae579f8c07d63aabb0009b9/5C546760/t51.2885-15/e35/s320x320/16907035_279979459081418_416448425681223680_n.jpg?ig_cache_key=MTQ2MDYzNDUzNTM4MTUwMTc1Ng%3D%3D.2
852,878.jpg,1,2,1,1,1.0,http://autoalgerie.com/IMG/jpg/autoroute-est-ouest-001.jpg
853,879.jpg,2,1,13,1,1.0,https://www.deblauwevogel.be/beheer/images/uploads/images/AbuDhabiDubai(1)(1).jpg
854,880.jpg,1,1,3,0,1.0,https://www.otlaat.com/arabtravelersforum/imgDir/33/e6452b5b33ecdb5202e2e2145039f7ffIMG_7310.jpg
855,881.jpg,1,1,12,1,1.0,http://www.alsharq.net.sa/wp-content/uploads/2013/10/561963.jpg
856,882.jpg,1,1,13,0,1.0,https://3.bp.blogspot.com/-rgHnHAa23RU/VTTbYVWK8lI/AAAAAAAAIjU/NiiSUkkUMd0/s1600/%D9%84%D8%A7%D9%81%D8%AA%D8%A7%D8%AA%2B%D8%A7%D9%84%D8%A7%D9%86%D8%B0%D8%A7%D8%B1.jpg
857,883.jpg,1,2,1,1,1.0,http://4.bp.blogspot.com/-UWo-GnoyNcc/UArCudtBe8I/AAAAAAAAG2U/qzVVYiYeRnY/s1600/IMG_9153.jpg
858,884.jpg,1,1,3,1,1.0,http://nautiloid.net/fossils/sites/alnif/alnif_sign.jpg
859,885.jpg,1,2,1,0,0.0,http://www12.0zz0.com/2011/05/16/14/619388199.jpg
860,886.jpg,1,1,4,1,,not found
861,887.jpg,2,1,3,0,0.0,https://www.travelzad.com/photo/files/258364.jpg
862,888.jpg,1,2,1,1,,not found
863,889.jpg,1,2,12,0,1.0,http://www.autoalgerie.com/IMG/jpg/autoroute-Zeralda--Boudouaou-th.jpg
